ym:s:visitID,ym:s:date,ym:s:watchIDs,version
18306889762455158879,2022-01-13,"[18306889762455158879,18306895731776290847,18306895855362769012,18306897959617822960,18306898123130929211,18306907704860344373,18306908773321015431,18306910433141063831,18306910552507023644,18306911202177188144,18306911361573847280,18306917569261207607,18306918356817543278,18306921019560951954,18306921141844050055,18306921795997139265,18306921931222810688,18306927080310308919,18306927650280308904,18306928451429859433,18306928542723342474,18306928868565450780,18306929022598905897,18306931503396552744,18306932135449329675,18306933105758568585,18306933228049268795,18306933547863638280,18306933667401826442,18306935159961944075,18306935623974387952,18306935946658447493,18307115174985728053,18307118151999422495,18307118160771285076,18307118372662018110,18307136030637293832,18307138466010890480,18307138597528535071,18307138878967382024,18307139030361833588,18307144641599242295,18307145404290957480,18307145642897834094,18307145758311186542,18307146036695793721,18307146183287505105,18307151256373690505,18307151845717704768,18307152120410538191,18307152243525156921,18307152504805654539,18307152630606463029,18307154989737050174,18307155586955608158,18307166985209250032,18307169482819764375,18307169636613357608,18307169892574691423,18307170042107920478,18307173434493763730,18307173952542998587,18307174640454205649,18307174736758833416,18307175480788516892,18307175619622076453,18307176694259646505,18307177046697312315,18307177418528653521,18307177510673055984,18307177777482957007,18307177892936679562,18307179553946861832,18307180003810345264,18307180977278419248,18307182017121878180,18307182138212221065,18307182418931220631,18307182582216785979,18307184639382651018,18307185091952771351,18307185561234309258,18307185687326621733,18307185992354234474,18307186145351696448,18307189223503954055,18307190215339933905,18307191650919907434,18307191765272625289,18307192124107129001,18307192241000546450,18307194083744415838,18307196605265346728,18307197133386416212,18307197368011587694,18307197467523547198,18307199462755008776,18307199658203807912,18307200258498101569,18307205773689094293,18307205907606667402,18307211682243674206,18307225283224404027,18307227440406069397,18307234192833904695,18307235453963075621,18307236057410175280,18307236160628588865,18307236490836705396,18307236631444979849,18307237778906677527,18307239425618739208,18307240227291529385,18307240667782316040,18307241194753360079,18307241303798972453,18307241857221132398,18307241981639131198,18307242554119159941,18307243186821791775,18307244101761761429,18307246489542066455,18307247089641848891,18307248574627053579,18307248700898410612,18307255984553984008,18306893667758243986,18307104071554695209,18307252629072248872]",v1
4773277302140961094,2022-08-18,"[4773277302140961094,4773279190713106615,4773279662034911239,4773279871022399495,4773283106884157766,4773283446837215415,4773283545628803079,4773283733248409607,4773283948434030599,4773285020456976391,4773285020639428780,4773285627499643052,4773285755115012422,4773287688859025591,4773287840548126903,4773647630435090615,4773648804834181303,4773649033058320556,4773649566857953463,4773651766823354375,4774068423577305414,4774068835309060279,4773281449221292358,4773288024961449991]",v1
2917287793355391100,2022-05-28,"[2917287793355391100,2917288786687426653,2917288966303514724]",v1
6961360483310371055,2022-11-23,"[6961360483310371055,6961365745585356877,6961362982158729355,6961365608249688297,6961508674113110090,6961509159193018623,6961509991884783621,6961510135794237541,6961510484056998141,6961511161558991059,6961514692819812681,6961515207881130081,6961515357334667436,6961515483032453355,6961515869618569318,6961542058353099081,6961513307067384143]",v1
4223871223675486530,2022-07-25,"[4223871223675486530,4223871459773120812,4223872734946918438,4223873822589190173,4223874011527905602,4223874143118950438,4223874465964490781,4223874634657562662,4223874945621950493,4223875061918466370,4223875247652732957,4223875587374317890,4223878365566992684,4223878705302208550,4223887754799087654,4223892243086573597,4223895001373344044,4223896810690445634,4223897827470475586,4223914796064178498,4223915554287386662,4223916221945086252,4223916277265334301,4223916320248299558,4223916368674160962,4223916935847346476,4223917432102453548,4223921999380218156,4223922629594054956,4223922882197848364,4223926081540063261,4223926507893686310,4223929443378790722,4223941271337566246,4223942210052685853,4223942345026175276,4223942764883345437,4223942990246183212,4223943133639213356,4223943386154402092,4223943518633328940,4223943759886549021,4223943858655854914,4223944021286060070,4223944135964361004,4223944285062692902,4223944394783850796,4223944984507449666,4223945243572568093,4223948736700612930,4223952169614967084,4223952298813161772,4223953243886845990,4224146662801539372,4224147450379895106,4224148668938191148,4224149429288697894,4224149753867010086,4224149883415691302,4224150109152608556,4224150214843826214,4224150505653272614,4224150618196934978,4224150777801736514,4224151059683868710,4224151828738605378,4224154491378991426,4223877868476694557]",v1
4307976959600623872,2022-07-29,"[4307976959600623872,4307977386779738274,4307977610664345856,4307978144631226652,4307978395258192128,4307978819838672965,4307979283791609925,4307979537401512220,4307979721222914304,4307980020337344796,4307982022355714117,4307990496503398656,4307995888746496256,4307996519981121605,4308017844448919808,4308019163770650693,4308028182399025408,4308031242221912320,4308032596862304325,4308034027400724764,4307981052239413504]",v1
4129861520190603463,2022-07-21,"[4129861520190603463,4129869376363168040,4129872708462968931,4129881558117253416,4129882037860958504,4129883057548951848,4129883818580246727,4129910089580282092,4129910903208935623,4129911379617644643,4129913288504639687,4129913767314325800,4129865460117405895]",v1
4254359584907198805,2022-07-26,"[4254359584907198805,4254359898335478101,4254360763222458709,4254361155397747029,4254361543176093732,4254362252622954837,4254362989829292373,4254363741388013604,4254364464624959789,4254380379130822957,4254392508135244008,4254400494889861156,4254400581304320036,4254400595202670933,4254400617568796708,4254400998909935652,4254363838433460565]",v1
6852478448300982464,2022-11-18,"[6852478448300982464,6852479736880300290]",v1
4294405012105461853,2022-07-28,"[4294405012105461853,4294405951657607261,4294406529951989886,4294406793551151140,4294407146418208861,4294407682629042302,4294407981917012061,4294408271049785470,4294408575404998782,4294409129274638429,4294409845093695524,4294411034545881181,4294426950572441693,4294445962345316445,4294446692862787710,4294447039269568638,4294447483573239934,4294447807954157661,4294448181262942301,4294448623571435646,4294449111592075357,4294449735715520638,4294450856480211037,4294452053235204189,4294452195251716189,4294452956292710436,4294409830822838365]",v1
4137789499078344750,2022-07-21,"[4137789499078344750,4137791461484658891,4137797964994183460,4137802460227174690,4137802339884466359,4137803190337273914,4137803479956324365,4137793423894380629]",v1
4016123887407857995,2022-07-16,"[4016123887407857995,4016125439472042057,4016125559673454627,4016125910741680243,4016126093272809710,4016126523541553213]",v1
4399881382753206313,2022-08-02,"[4399881382753206313,4399881873945788631,4399882162067210281,4399882509865713884,4399882846123851790,4399883198888411351,4399883435982455004,4399883912718844119,4399884134968459484,4399884532722171945,4399884794815840270,4399885179125760220,4399885424710647849,4399885787425145047,4399886487791861774,4399898666321838295,4399905821915349207,4399906404712054825,4399911797437235241,4399929539257172188,4399929642448584919,4400147682214805518,4399885777957814487]",v1
3812944696652857604,2022-07-07,"[3812944696652857604,3812948765536157939]",v1
7629280844325847109,2022-12-22,[7629280844325847109],v1
3478705040675307556,2022-06-22,[3478705040675307556],v1
4906345178089652480,2022-08-24,"[4906345178089652480,4906349146650968107]",v1
4083500526528102613,2022-07-19,"[4083500526528102613,4083504426548985941]",v1
6982375847186137136,2022-11-24,[6982375847186137136],v1
6086047669829238910,2022-10-15,"[6086047669829238910,6086051723781865502]",v1
3751281912771248144,2022-07-04,[3751281912771248144],v1
2202349984697811248,2022-04-27,[2202349984697811248],v1
4538241994423795812,2022-08-08,"[4538241994423795812,4538242271423496256,4538242705179803948,4538243094814654723,4538244032157450348,4538244394562879509,4538246506501898364]",v1
4361506598745014434,2022-07-31,"[4361506598745014434,4361509259629560064,4361510986595434752,4361514086433554501,4361514276066951237,4361517208288887040,4361517212208988444,4361517388229247045,4361517389625426082,4361517597925048604,4361517600774553669,4361519338606035200,4361519342679228578,4361519821637812508,4361519821794312354,4361521510007701760,4361524151524786432,4361525787817672773,4361526039451009308,4361528341128544512,4361529572689445026,4361531347364741376,4361535905880867072,4361536222113038592,4361541457918296133,4361541813624111360,4361542328639815936,4361558897474928924,4361559705478758469,4361575975499596060,4361576475472691484,4361582704059744512,4361583361023017210,4361588413588832512,4361588666352533788,4361594009072173312,4361594255644557568,4361600075509006405,4361612737093828770,4361615694448296192,4361618754908454981,4361623421167337756,4361623965540286720,4361631589121392924,4361633465798754560,4361633703019675904,4361633884280193280,4361634629400133794,4361634980725784645,4361635392018448640,4361635662220230912,4361636332555206912,4361636540003123269,4361636900996382976,4361646873966542917,4361660824673321029,4361666977495253248,4361678302546755653,4361684530040144034,4361684772151099676,4361690777854410821,4361697019613413538,4361703273983377570,4361709461327839301,4361710164465418309,4361714243638919424,4361716589846855936,4361719497109012549,4361720137556951202,4361721929845702818,4361722237618749696,4361722605377421474,4361722940794601541,4361723197518250053,4361723411368771840,4361723793078223104,4361724022852681797,4361724208510927104,4361725303819075653,4361514929436754204,4361587291600191738]",v1
4562069250784624920,2022-08-09,"[4562069250784624920,4562069772243566605,4562070483545620760,4562071158170321090,4562071822183170061,4562072493177176344,4562076927547408578,4562080479842664642,4562083069352738829,4562084039350550808,4562086185460302077,4562088784373481666,4562089458725814466,4562089932867502360,4562090475319197709,4562097498542047512,4562111093016101117,4562115070757437720,4562117420246892738,4562133109902147837,4562133420158222530,4562300816752640013,4562301111934124045,4562301916336881944,4562302453869707458,4562303272426406141,4562303793967136781,4562304479357829400,4562305189852741826,4562305941671510269,4562318243585589261,4562320671862423832,4562321989907775768,4562073700732764354]",v1
4426369732255940670,2022-08-03,"[4426369732255940670,4426370190257160205,4426370839969792188,4426372623609102398,4426373830331596988,4426374617026527316,4426379052913262676,4426379407638659085,4426380382926274622,4426380389270421692,4426380657948360766,4426381515064868948,4426374124793495565]",v1
4209437765448761398,2022-07-24,"[4209437765448761398,4209439012677746771,4209545869042647194,4209443039054659917]",v1
3703407562368221329,2022-07-02,"[3703407562368221329,3703408268749570050,3703408269415678030,3703409453862223950,3703419890887557122,3703419893477539985,3703514593849770129,3703530996690321553,3703531128782061713,3703532232944648337,3703536513685389314,3703536516558225691,3703768120993513755,3703768712807973009,3703768822769254402,3703411584593035342,3703413389730512898,3703772760827494478]",v1
4559584576965181529,2022-08-09,"[4559584576965181529,4560042852008329305,4560050268369846518,4560050570556342568,4560067724177047798,4560067875608199257,4560068994444296281,4560069095982891133,4560088409988137049,4560088538835320921,4560090341102059609,4560090470958760025,4560091473934811382,4560091591032701224,4560147939756605529,4560148071951368281,4560149031034552566,4560149145974735144,4560152941836632310,4560153091252682841,4560155831743021352,4560155962448019752,4560172430626652249,4560175840867123325,4560176090907410521,4560176376654070006,4560176607015731446,4560177921025638646,4560178061551861885,4560179259703296125,4560179388770680921,4560181701968134269,4560647361823768665,4560046787352330329]",v1
4686933782467182713,2022-08-15,"[4686933782467182713,4686937625720520874]",v1
3115650860979061021,2022-06-06,"[3115650860979061021,3115655010103853341]",v1
4429935420499820690,2022-08-03,"[4429935420499820690,4429935827527401674,4429937015934419090,4430132050790711530,4430132158253498602,4430132382760960330,4430132546592571626,4430134167113564362,4430144241645912298,4430144441290588362,4430144534929211722,4430144642699231378,4430144822084894954,4430146210622341354,4430146456618008906,4430146588001435850,4430146806302376138,4430147163033436394,4430147403003199818,4430147562109403338,4430148807986512018,4430149219414966474,4430152845770359114,4429939367673856146]",v1
3847936541472850042,2022-07-09,"[3847936541472850042,3847957968921297018,3847986830323482770,3847987095768137850,3847996225072398458,3847942093268058258,3847991159315497106]",v1
4318045019743191341,2022-07-29,"[4318045019743191341,4318045591314890946,4318054025945415901,4318055373944914141,4318049187278618818]",v1
3952531844845535415,2022-07-13,"[3952531844845535415,3952538964276019391,3952539245288357901,3952539413841707149,3952539698357076109,3952540115066683575,3952540630053552269,3952541248738558135,3952541445182455991,3952541607833370637,3952541715574292493,3952541859540107455,3952548120298258615,3952548343492640909,3952551665630970047,3952552030311546893,3952552351306612927,3952552531629441165,3952552702585864205,3952552886089023671,3952557626375798925,3952557822676828301,3952561375635308685,3952561677170376845,3952561894897746061,3952562050505113783,3952562164066156557,3952562475221123263,3952565690785333431,3952565944996069559,3952569306273546423,3952569600619577527,3952569767274741901,3952569972610826381,3952570096315793421,3952570300404859021,3952576877428211895,3952577093979078847,3952579402467901453,3952579823364210871,3952580066413379597,3952580222041718797,3952580367456665791,3952580464840802487,3952580661855125645,3952586491375911053,3952586705594744973,3952535775281676479]",v1
4048634986689200358,2022-07-17,"[4048634986689200358,4048635754805461222,4048637320502181917,4048637880189845734,4048638270435754274,4048638866907463910,4048646673011835110,4048646675544670498,4048647068318433570,4048647070948262178,4048647368053621026,4048647372546244771,4048660049018224870,4048660731913830429,4048661387513168162,4048662214466601123,4048664341257126178,4048669650234376482,4048670048589185187,4048680932411441181,4048696526061174947,4048696849007640605,4048725285151703330,4048809471852151014,4048973134687109149,4049195407364325606,4049195650867790114,4049195815471939613,4049196141603193122,4049196232902181154,4049196383042273309,4049196472214749414,4049196613246124262,4049196688028467430,4049196859463303398,4049197080317001891,4049197136780198178,4049197517608583458,4049206737764090086,4049206838583623910,4049215422782505123,4049216827475099811,4049217166910161059,4049313373548707869,4049313775753888034,4049314124325978275,4049315147071619101,4049316108375425187,4049316275463913635,4049317300898890018,4049317301761868066,4048642203353612451]",v1
2118606754863644784,2022-04-23,"[2118606754863644784,2118609989524521040]",v1
4083046325221327168,2022-07-19,"[4083046325221327168,4083046456599511248,4083046575188476058,4083046919181959363,4083047315861667900,4083047789862846712,4083048097556987953,4083048481561509992,4083048705734738119,4083048990513561634,4083049635869360129,4083050636560826560,4091202664516813068,4083050639361573024]",v1
4631418900659831069,2022-08-12,"[4631418900659831069,4631419296053985420,4631419685362204957,4631423487600492849]",v1
4450674376100544580,2022-08-04,"[4450674376100544580,4450678321158291534]",v1
3619249563422425367,2022-06-28,"[3619249563422425367,3619256813884801261,3619256818367463661,3619279783510933783,3619280283989704941,3619281456855777329,3619281836958548247,3619282712329978135,3619283828223246385,3619284367566700781,3619287301337382961,3619288092099477783,3619293923650568471,3619294212631560241,3619294572706267185,3619253600388382769]",v1
3798374332670935213,2022-07-06,"[3798374332670935213,3798378305770487983]",v1
4425976405646901531,2022-08-03,"[4425976405646901531,4425976710802440514,4425978531147677698,4425978992965451778,4425979649325531458,4425980058031882562,4425980675623223618,4425982688923484482,4425983874115043650,4425984025497960450,4425993329407689026,4426008075888754874,4426008076131762178,4426008079899558074,4425999495277576194,4425999497557442882,4426001056522830010,4426002039970463930,4426002105298845882,4426008082791792962,4426007346192318466,4426007788374196410,4426008236796674370,4426008617337225218,4426009152462258498,4426009602177630491,4426009927463731386,4426016229285953819,4426026314682073090,4426027627839750146,4426027939546530075,4426028218351616002,4426028622769029442,4426029379746004994,4426029911218323642,4426030195013582850,4426032637067133211,4426035560080474298,4426044321335345338,4426045613077692602,4426047340562088122,4426047774682513730,4426048138227220802,4426048515421765634,4426048809028026370,4426055484816228635,4426059261271867714,4426064524561350658,4425980730713047226]",v1
2205892765739647346,2022-04-27,"[2205892765739647346,2205906886205636755,2205909422746108007,2205909805153124722,2205911729980571795,2205911991288070247,2205914221580124333,2205914565830770835,2205917227435950183,2205917761590002034,2205921794708734099,2205922173239951463,2205937740449054867,2205938077475012781,2205954507583783059,2205896642306769043,2205958440286945453]",v1
4074316918590275831,2022-07-19,"[4074316918590275831,4074326959301853479,4074327594399432777,4074329334727835926,4074329221144510487,4074320979977568482]",v1
7515926545396138239,2022-12-17,"[7515926545396138239,7515934645988622609,7515937520071213063,7515937435709079699,7515938416313762119,7515941318149537943,7515941215098896495,7515942312403796033,7515944289968062718,7515948155936702610,7515949526583083110,7515952317660135496,7515954570940645602,7515956842674258106,7515957323004641499,7515957714163073235,7515958009404326201,7515958030679670787,7515958103751000346,7515930457839763796]",v1
4390465095650770981,2022-08-01,"[4390465095650770981,4390466278805209110,4390468293146181784,4390469758918852645,4390470826601742488,4390472145521082390,4390486032308764689,4390493185795162149,4390502459198931096,4390503566628356113,4390504335628828824,4390505360868245541,4390506243780771862,4390507081616588822,4390509354292609061,4390560207324839958,4390562062979039384,4390574786949939217,4390576713111437329,4390583525967396901,4390584275775520805,4390585574722109462,4390588276783448081,4390589298531631256,4390590087086997656,4390591875434676246,4390610852190879766,4390611805325754405,4390613262947319830,4390614205954523158,4390615122159337489,4390617094729498661,4390619653567938597,4390621053677994006,4390772387247030309,4390471772961767576]",v1
4772769092374102144,2022-08-18,"[4772769092374102144,4772772120585306310,4772772328890695808,4772772478697603270,4772772864123470105,4772773025157480729,4772773181418635462,4772773321675112729,4772773490478809369,4772773643887313094,4772774339838738560,4772775600092086400]",v1
5514352088119247164,2022-09-20,"[5514352088119247164,5514353433197674615,5514353453582516343]",v1
6425213476258709719,2022-10-30,"[6425213476258709719,6425217406867079393]",v1
4674923370394943495,2022-08-14,"[4674923370394943495,4675375572250788050,4674927887983575285,4675379502882488528]",v1
6034141635075375154,2022-10-13,"[6034141635075375154,6034145751042097331]",v1
4298010170250232089,2022-07-28,"[4298010170250232089,4298010441993420803,4298011105354055896,4298011301936627777,4298011633372102937,4298012072124874817,4298012560317481176,4298012670445748289,4298013250639888449,4298014804879343619,4298014823144489176,4298014823655931969,4298014827012423896,4298015200516505881,4298017795471835352,4298017809459052609,4298019101658317081,4298080999076790488,4298082754725937433,4298088205955367128,4298088421859000601,4298015355339276504]",v1
4436708619984306530,2022-08-04,"[4436708619984306530,4436709039656665254,4436709217512718562,4436709335737303394,4436709487945974114,4436709666310586594,4436709841531306210,4436709937035608290,4436710091030266022,4436710220335415522,4436710351483961459,4436710484714455206,4436710556783345830,4436710695666975074,4436721114826670434,4436721393942921570,4436721557220360358,4436713408451838067]",v1
4133705943397695553,2022-07-21,"[4133705943397695553,4133707269098176526,4133708093349167158,4133708742594134158,4133709436270936078,4133710432024395830,4133723847158136886,4133731052069847182,4133731244680413238,4133753572172759105,4133756396964937793,4133912319482396726,4133914441289302070,4133914610838798401,4133925596068315201,4133711785585279041,4133918542298611726]",v1
3360695373266944079,2022-06-17,"[3360695373266944079,3360697435117846607,3360697799130218640,3360699213828063311,3360699555577856144,3360701164385468560,3360705629130850334]",v1
4635197244693807122,2022-08-12,"[4635197244693807122,4635198502994968754,4635198878329077879,4635199398994247928,4635199883001200790,4635200213178646550,4635200565744238675,4635200716207030360,4635205938495619174]",v1
1638776963354591397,2022-04-02,"[1638776963354591397,1638827622880509997,1638831560607400087]",v1
790074730782916704,2022-02-24,"[790074730782916704,790078666415014015]",v1
3296212800673153151,2022-06-14,"[3296212800673153151,3296218489965773167,3296218588717252896,3296216669519085636]",v1
7329936083951550735,2022-12-09,"[7329936083951550735,7329961819115356413,7329961948227830031,7329966759702691910,7329966876134736143,7329969297899651343,7329969301318009103,7329991618465366086,7329991618922021135,7329940014592426303]",v1
18040104560763076752,2022-01-02,"[18040104560763076752,18040108502108602403]",v1
7552725935566356606,2022-12-19,"[7552725935566356606,7552729749886337147]",v1
2984281809061675278,2022-05-31,"[2984281809061675278,2984303355486011662,2984303584940130481,2984313209504661514,2984313210020823217,2984316894197841930,2984316894523425087,2984328177565565105,2984329262893629617,2984329264825368753,2984339591105872191,2984339592886091786,2984347879050051903,2984350962386993329,2984351304665006090,2984368911189803278,2984373797756862783,2984376058733396145,2984376239324922033,2984383432084422833,2984387335816216753,2984388656155852977,2984389750135980209,2984390361925025969,2984390689497284927,2984394517621768511,2984394695004389386,2984398196992377102,2984399814362923185,2984400294508757311,2984400515174236479,2984402378307666190,2984404070845645119,2984404994825388209,2984405150696210702,2984414323182141617,2984416967713882289,2984417394071699726,2984417564487057678,2984456023043997966,2984481245968990478,2984482821324144817,2984483002867515569,2984492348836151615,2984504616217739534,2984504955186970894,2984505332662796558,2984505413969903626,2984505763477324046,2984505824843137201,2984508431285354673,2984508867741745162,2984509049456296206,2984512116083917070,2984285739665850638,2984333199251603726]",v1
3746487671210377479,2022-07-04,"[3746487671210377479,3746488175287074971,3746490131348193493,3746490418005016839,3746552525688668423,3746566287673000149,3746574184329773211,3746575809892319387,3746609977256575131,3746611450991083783,3746631627776459081,3746633942919807131,3746656016617701589,3746658945786970325,3746724138582802587,3746494348356485383]",v1
4593822881862910149,2022-08-10,"[4593822881862910149,4593948335888400545,4594063412836958369,4593826826428350661]",v1
4587750259551109267,2022-08-10,[4587750259551109267],v1
4278973326847115525,2022-07-28,"[4278973326847115525,4278973679870411047,4278974139332296999,4278974322567282949,4278974718970953840,4278974820318707824,4278975186764300549,4278975369577496837,4278975562192257319,4278975658560323949,4278975995176288621,4278977586422874224]",v1
1954036113466196018,2022-04-16,"[1954036113466196018,1954037664152289299,1954038796950438163,1954040950590275833,1954041543485292633]",v1
3480808855221829875,2022-06-22,"[3480808855221829875,3480812996775117093,3480812999385022757,3480864183247438058,3480866371649667203,3480866379044225317,3480874511753805955,3480877915768881386,3480880090253361395,3480892080729096485,3480892331915477285,3480893552802660483,3480895573722923251,3480898772368621861,3480898774584787187,3480898937330073843,3480898939198112037,3480899275334353139,3480899276194447653,3480899450283229427,3480899453823222003,3480899672126521578,3480899673691783411,3480901758875336835,3480901759128043813,3480902871970742403,3480902875523842341,3480906302255268083,3480999993969475827,3481005306022723827,3481005831437418627,3481019202207220005,3481022674905071850,3481029813954674931,3481030773597536499,3480812786993856755,3480869790055137523,3481034706200559859]",v1
6341619831348920557,2022-10-27,"[6341619831348920557,6341623822801961197,6341624031868616784,6341625405409853677,6341625643849482351,6341631148908609647,6341631347902382160,6341632790649897040,6341637691304050799,6341637920841007215,6341642515968163951,6341643310204190800,6341644770500673580,6341645896735260783,6341647627546263596,6341648026646347820,6341648661921399021,6341650944667680879,6341651174076973100,6341652893929570415,6341653095469285487,6341653750726262895,6341653795985424464,6341654358095036527,6341654595894509612,6341654904549933136,6341655496121122927,6341661693926441004,6341661913086165072,6341665403817689199,6341665610458464493,6341666642963464272,6341667011289415724,6341669568924352556,6341669785703022829,6341834099531710508,6341834474428039248,6341623763598311504,6341636684724306000]",v1
4277415541945139390,2022-07-27,"[4277415541945139390,4277715456295174489,4277716221285892414,4277716575428280665,4277741341791485970,4277741380086005950,4277741414865174546,4277741474589180222,4277806990513668114,4277819959199400281,4277987799910842713,4277988014157725714,4277988047093236030,4277988105755295762,4278142723610902718,4278190434660909401,4278190470306201618,4278190526464262162,4278492306277663065,4278492511667486910,4278492561164206270,4278492699905753433,4278492746807247193,4278493249624867161,4278493662279631038,4278494111960662361,4278505360243032409,4278505403844133054,4278505457697685694,4277419514185646098]",v1
7598156184575541490,2022-12-21,"[7598156184575541490,7598158207984336992,7598158211579379898,7598162132763148530]",v1
4448074382799012013,2022-08-04,"[4448074382799012013,4448074819662250048,4448075046803734688,4448075171600531710,4448075457941471464,4448075570733908109,4448075900663103614,4448076054652256276,4448076367337095182,4448076553210298445,4448078250540531787,4448079189801435475,4448085187186917615,4448085448549728370,4448085553695686745,4448085716996194458,4448078717803823117]",v1
4435999588672864439,2022-08-03,"[4435999588672864439,4436003465052553510]",v1
4377323845323587696,2022-08-01,"[4377323845323587696,4377324403598033008,4377325505650884720,4377325624396349552,4377329557651063019]",v1
2209327210418143404,2022-04-27,"[2209327210418143404,2209331006360781186]",v1
3903343848034402441,2022-07-11,"[3903343848034402441,3903344346676068669,3903344820422967610,3903345299187564858,3903346610420580666,3903347234978922810,3903351112088158345,3903351607011311686,3903353085487481149,3903353781955592262,3903355025272078650,3903355594225221946,3903365101391446330,3903366905853903162,3903366914837315898,3903367478032728381,3903367748684873798,3903368471265149245,3903348278497640762]",v1
695207248989257738,2022-02-19,[695207248989257738],v1
4083863580676456466,2022-07-19,"[4083863580676456466,4083880348873916606,4083880932759306585,4083881108956774553,4083998286236877145,4083998961074438489,4083999662645182809,4083999667834323097,4084000244040728594,4084000624958243006,4084000628244218046,4084001528044847294,4084001538515664914,4084001737717579794,4084001740207685822,4084001901808713918,4084001909965062162,4084002032891199678,4084002038564257982,4084002396849570137,4084002401027621054,4084002596693999769,4084002605417365522,4084002728282161170,4084002735681699858,4084003107276325054,4084003114437312702,4084003947684036761,4084004303939305490,4084005075862159705,4084005246668898457,4084005609237381273,4083867689748005054]",v1
